x_exp_width,x_man_width,x_row,x_col,x_row_depth,x_col_depth,w_exp_width,w_man_width,latency_min,latency_max,clock_period,bram,dsp,ff,lut,uram,
6,8,7,1,8,8,6,8,76,76,2.342,0,14,2668,1486,0,
7,1,7,1,8,8,7,1,76,76,2.342,0,14,2620,1486,0,
7,2,7,1,8,8,7,2,76,76,2.342,0,14,2627,1486,0,
7,3,7,1,8,8,7,3,76,76,2.342,0,14,2634,1486,0,
7,4,7,1,8,8,7,4,76,76,2.342,0,14,2641,1486,0,
7,5,7,1,8,8,7,5,76,76,2.342,0,14,2648,1486,0,
7,6,7,1,8,8,7,6,76,76,2.342,0,14,2655,1486,0,
7,7,7,1,8,8,7,7,76,76,2.342,0,14,2662,1486,0,
7,8,7,1,8,8,7,8,76,76,2.342,0,14,2669,1486,0,
8,1,7,1,8,8,8,1,76,76,2.342,0,14,2621,1486,0,
8,2,7,1,8,8,8,2,76,76,2.342,0,14,2628,1486,0,
8,3,7,1,8,8,8,3,76,76,2.342,0,14,2635,1486,0,
8,4,7,1,8,8,8,4,76,76,2.342,0,14,2642,1486,0,
8,5,7,1,8,8,8,5,76,76,2.342,0,14,2649,1486,0,
8,6,7,1,8,8,8,6,76,76,2.342,0,14,2656,1486,0,
8,7,7,1,8,8,8,7,76,76,2.342,0,14,2663,1486,0,
8,8,7,1,8,8,8,8,76,76,2.342,0,14,2670,1486,0,
1,1,7,2,8,8,1,1,78,78,2.75,0,28,5093,4459,0,
1,2,7,2,8,8,1,2,78,78,2.75,0,28,5109,4459,0,
1,3,7,2,8,8,1,3,78,78,2.75,0,28,5125,4459,0,
1,4,7,2,8,8,1,4,78,78,2.75,0,28,5141,4459,0,
1,5,7,2,8,8,1,5,78,78,2.75,0,28,5157,4459,0,
1,6,7,2,8,8,1,6,78,78,2.75,0,28,5173,4459,0,
1,7,7,2,8,8,1,7,78,78,2.75,0,28,5189,4459,0,
1,8,7,2,8,8,1,8,78,78,2.75,0,28,5205,4459,0,
2,1,7,2,8,8,2,1,78,78,2.75,0,28,5095,4459,0,
2,2,7,2,8,8,2,2,78,78,2.75,0,28,5111,4459,0,
2,3,7,2,8,8,2,3,78,78,2.75,0,28,5127,4459,0,
2,4,7,2,8,8,2,4,78,78,2.75,0,28,5143,4459,0,
2,5,7,2,8,8,2,5,78,78,2.75,0,28,5159,4459,0,
2,6,7,2,8,8,2,6,78,78,2.75,0,28,5175,4459,0,
2,7,7,2,8,8,2,7,78,78,2.75,0,28,5191,4459,0,
2,8,7,2,8,8,2,8,78,78,2.75,0,28,5207,4459,0,
3,1,7,2,8,8,3,1,78,78,2.75,0,28,5097,4459,0,
3,2,7,2,8,8,3,2,78,78,2.75,0,28,5113,4459,0,
3,3,7,2,8,8,3,3,78,78,2.75,0,28,5129,4459,0,
3,4,7,2,8,8,3,4,78,78,2.75,0,28,5145,4459,0,
3,5,7,2,8,8,3,5,78,78,2.75,0,28,5161,4459,0,
3,6,7,2,8,8,3,6,78,78,2.75,0,28,5177,4459,0,
3,7,7,2,8,8,3,7,78,78,2.75,0,28,5193,4459,0,
3,8,7,2,8,8,3,8,78,78,2.75,0,28,5209,4459,0,
4,1,7,2,8,8,4,1,78,78,2.75,0,28,5099,4459,0,
4,2,7,2,8,8,4,2,78,78,2.75,0,28,5115,4459,0,
4,3,7,2,8,8,4,3,78,78,2.75,0,28,5131,4459,0,
4,4,7,2,8,8,4,4,78,78,2.75,0,28,5147,4459,0,
4,5,7,2,8,8,4,5,78,78,2.75,0,28,5163,4459,0,
4,6,7,2,8,8,4,6,78,78,2.75,0,28,5179,4459,0,
4,7,7,2,8,8,4,7,78,78,2.75,0,28,5195,4459,0,
4,8,7,2,8,8,4,8,78,78,2.75,0,28,5211,4459,0,
5,1,7,2,8,8,5,1,78,78,2.75,0,28,5096,4459,0,
5,2,7,2,8,8,5,2,78,78,2.75,0,28,5112,4459,0,
5,3,7,2,8,8,5,3,78,78,2.75,0,28,5128,4459,0,
5,4,7,2,8,8,5,4,78,78,2.75,0,28,5144,4459,0,
5,5,7,2,8,8,5,5,78,78,2.75,0,28,5160,4459,0,
5,6,7,2,8,8,5,6,78,78,2.75,0,28,5176,4459,0,
5,7,7,2,8,8,5,7,78,78,2.75,0,28,5192,4459,0,
5,8,7,2,8,8,5,8,78,78,2.75,0,28,5208,4459,0,
6,1,7,2,8,8,6,1,76,76,2.342,0,28,5202,2872,0,
6,2,7,2,8,8,6,2,76,76,2.342,0,28,5216,2872,0,
6,3,7,2,8,8,6,3,76,76,2.342,0,28,5230,2872,0,
6,4,7,2,8,8,6,4,76,76,2.342,0,28,5244,2872,0,
6,5,7,2,8,8,6,5,76,76,2.342,0,28,5258,2872,0,
6,6,7,2,8,8,6,6,76,76,2.342,0,28,5272,2872,0,
6,7,7,2,8,8,6,7,76,76,2.342,0,28,5286,2872,0,
6,8,7,2,8,8,6,8,76,76,2.342,0,28,5300,2872,0,
7,1,7,2,8,8,7,1,76,76,2.342,0,28,5203,2872,0,
7,2,7,2,8,8,7,2,76,76,2.342,0,28,5217,2872,0,
7,3,7,2,8,8,7,3,76,76,2.342,0,28,5231,2872,0,
7,4,7,2,8,8,7,4,76,76,2.342,0,28,5245,2872,0,
7,5,7,2,8,8,7,5,76,76,2.342,0,28,5259,2872,0,
7,6,7,2,8,8,7,6,76,76,2.342,0,28,5273,2872,0,
7,7,7,2,8,8,7,7,76,76,2.342,0,28,5287,2872,0,
7,8,7,2,8,8,7,8,76,76,2.342,0,28,5301,2872,0,
8,1,7,2,8,8,8,1,76,76,2.342,0,28,5204,2872,0,
8,2,7,2,8,8,8,2,76,76,2.342,0,28,5218,2872,0,
8,3,7,2,8,8,8,3,76,76,2.342,0,28,5232,2872,0,
8,4,7,2,8,8,8,4,76,76,2.342,0,28,5246,2872,0,
8,5,7,2,8,8,8,5,76,76,2.342,0,28,5260,2872,0,
8,6,7,2,8,8,8,6,76,76,2.342,0,28,5274,2872,0,
8,7,7,2,8,8,8,7,76,76,2.342,0,28,5288,2872,0,
8,8,7,2,8,8,8,8,76,76,2.342,0,28,5302,2872,0,
1,1,7,3,8,8,1,1,81,81,2.75,0,42,8443,7063,0,
1,2,7,3,8,8,1,2,81,81,2.75,0,42,8467,7063,0,
1,3,7,3,8,8,1,3,81,81,2.75,0,42,8491,7063,0,
1,4,7,3,8,8,1,4,81,81,2.75,0,42,8515,7063,0,
1,5,7,3,8,8,1,5,81,81,2.75,0,42,8539,7063,0,
1,6,7,3,8,8,1,6,81,81,2.75,0,42,8563,7063,0,
1,7,7,3,8,8,1,7,81,81,2.75,0,42,8587,7063,0,
1,8,7,3,8,8,1,8,81,81,2.75,0,42,8611,7063,0,
2,1,7,3,8,8,2,1,81,81,2.75,0,42,8445,7063,0,
2,2,7,3,8,8,2,2,81,81,2.75,0,42,8469,7063,0,
2,3,7,3,8,8,2,3,81,81,2.75,0,42,8493,7063,0,
2,4,7,3,8,8,2,4,81,81,2.75,0,42,8517,7063,0,
2,5,7,3,8,8,2,5,81,81,2.75,0,42,8541,7063,0,
2,6,7,3,8,8,2,6,81,81,2.75,0,42,8565,7063,0,
2,7,7,3,8,8,2,7,81,81,2.75,0,42,8589,7063,0,
2,8,7,3,8,8,2,8,81,81,2.75,0,42,8613,7063,0,
3,1,7,3,8,8,3,1,81,81,2.75,0,42,8447,7063,0,
3,2,7,3,8,8,3,2,81,81,2.75,0,42,8471,7063,0,
3,3,7,3,8,8,3,3,81,81,2.75,0,42,8495,7063,0,
3,4,7,3,8,8,3,4,81,81,2.75,0,42,8519,7063,0,
3,5,7,3,8,8,3,5,81,81,2.75,0,42,8543,7063,0,
3,6,7,3,8,8,3,6,81,81,2.75,0,42,8567,7063,0,
3,7,7,3,8,8,3,7,81,81,2.75,0,42,8591,7063,0,
3,8,7,3,8,8,3,8,81,81,2.75,0,42,8615,7063,0,
4,1,7,3,8,8,4,1,81,81,2.75,0,42,8449,7063,0,
4,2,7,3,8,8,4,2,81,81,2.75,0,42,8473,7063,0,
4,3,7,3,8,8,4,3,81,81,2.75,0,42,8497,7063,0,
4,4,7,3,8,8,4,4,81,81,2.75,0,42,8521,7063,0,
4,5,7,3,8,8,4,5,81,81,2.75,0,42,8545,7063,0,
4,6,7,3,8,8,4,6,81,81,2.75,0,42,8569,7063,0,
4,7,7,3,8,8,4,7,81,81,2.75,0,42,8593,7063,0,
4,8,7,3,8,8,4,8,81,81,2.75,0,42,8617,7063,0,
5,1,7,3,8,8,5,1,81,81,2.75,0,42,8446,7063,0,
5,2,7,3,8,8,5,2,81,81,2.75,0,42,8470,7063,0,
5,3,7,3,8,8,5,3,81,81,2.75,0,42,8494,7063,0,
5,4,7,3,8,8,5,4,81,81,2.75,0,42,8518,7063,0,
5,5,7,3,8,8,5,5,81,81,2.75,0,42,8542,7063,0,
5,6,7,3,8,8,5,6,81,81,2.75,0,42,8566,7063,0,
5,7,7,3,8,8,5,7,81,81,2.75,0,42,8590,7063,0,
5,8,7,3,8,8,5,8,81,81,2.75,0,42,8614,7063,0,
6,1,7,3,8,8,6,1,76,76,2.342,0,42,7785,4258,0,
6,2,7,3,8,8,6,2,76,76,2.342,0,42,7847,4241,0,
6,3,7,3,8,8,6,3,76,76,2.342,0,42,7868,4241,0,
6,4,7,3,8,8,6,4,76,76,2.342,0,42,7889,4241,0,
6,5,7,3,8,8,6,5,76,76,2.342,0,42,7910,4241,0,
6,6,7,3,8,8,6,6,76,76,2.342,0,42,7931,4241,0,
6,7,7,3,8,8,6,7,76,76,2.342,0,42,7952,4241,0,
6,8,7,3,8,8,6,8,76,76,2.342,0,42,7973,4241,0,
7,1,7,3,8,8,7,1,76,76,2.342,0,42,7786,4258,0,
7,2,7,3,8,8,7,2,76,76,2.342,0,42,7848,4241,0,
7,3,7,3,8,8,7,3,76,76,2.342,0,42,7869,4241,0,
7,4,7,3,8,8,7,4,76,76,2.342,0,42,7890,4241,0,
7,5,7,3,8,8,7,5,76,76,2.342,0,42,7911,4241,0,
7,6,7,3,8,8,7,6,76,76,2.342,0,42,7932,4241,0,
7,7,7,3,8,8,7,7,76,76,2.342,0,42,7953,4241,0,
7,8,7,3,8,8,7,8,76,76,2.342,0,42,7974,4241,0,
8,1,7,3,8,8,8,1,76,76,2.342,0,42,7787,4258,0,
8,2,7,3,8,8,8,2,76,76,2.342,0,42,7849,4241,0,
8,3,7,3,8,8,8,3,76,76,2.342,0,42,7870,4241,0,
8,4,7,3,8,8,8,4,76,76,2.342,0,42,7891,4241,0,
8,5,7,3,8,8,8,5,76,76,2.342,0,42,7912,4241,0,
8,6,7,3,8,8,8,6,76,76,2.342,0,42,7933,4241,0,
8,7,7,3,8,8,8,7,76,76,2.342,0,42,7954,4241,0,
8,8,7,3,8,8,8,8,76,76,2.342,0,42,7975,4241,0,
1,1,7,4,8,8,1,1,84,84,2.75,0,56,11878,9716,0,
1,2,7,4,8,8,1,2,84,84,2.75,0,56,11908,9716,0,
1,3,7,4,8,8,1,3,84,84,2.75,0,56,11938,9716,0,
1,4,7,4,8,8,1,4,84,84,2.75,0,56,11968,9716,0,
1,5,7,4,8,8,1,5,84,84,2.75,0,56,11998,9716,0,
1,6,7,4,8,8,1,6,84,84,2.75,0,56,12028,9716,0,
1,7,7,4,8,8,1,7,84,84,2.75,0,56,12058,9716,0,
1,8,7,4,8,8,1,8,84,84,2.75,0,56,12088,9716,0,
2,1,7,4,8,8,2,1,84,84,2.75,0,56,11880,9716,0,
2,2,7,4,8,8,2,2,84,84,2.75,0,56,11910,9716,0,
2,3,7,4,8,8,2,3,84,84,2.75,0,56,11940,9716,0,
2,4,7,4,8,8,2,4,84,84,2.75,0,56,11970,9716,0,
2,5,7,4,8,8,2,5,84,84,2.75,0,56,12000,9716,0,
2,6,7,4,8,8,2,6,84,84,2.75,0,56,12030,9716,0,
2,7,7,4,8,8,2,7,84,84,2.75,0,56,12060,9716,0,
2,8,7,4,8,8,2,8,84,84,2.75,0,56,12090,9716,0,
3,1,7,4,8,8,3,1,84,84,2.75,0,56,11882,9716,0,
3,2,7,4,8,8,3,2,84,84,2.75,0,56,11912,9716,0,
3,3,7,4,8,8,3,3,84,84,2.75,0,56,11942,9716,0,
3,4,7,4,8,8,3,4,84,84,2.75,0,56,11972,9716,0,
3,5,7,4,8,8,3,5,84,84,2.75,0,56,12002,9716,0,
3,6,7,4,8,8,3,6,84,84,2.75,0,56,12032,9716,0,
3,7,7,4,8,8,3,7,84,84,2.75,0,56,12062,9716,0,
3,8,7,4,8,8,3,8,84,84,2.75,0,56,12092,9716,0,
4,1,7,4,8,8,4,1,84,84,2.75,0,56,11884,9716,0,
4,2,7,4,8,8,4,2,84,84,2.75,0,56,11914,9716,0,
4,3,7,4,8,8,4,3,84,84,2.75,0,56,11944,9716,0,
4,4,7,4,8,8,4,4,84,84,2.75,0,56,11974,9716,0,
4,5,7,4,8,8,4,5,84,84,2.75,0,56,12004,9716,0,
4,6,7,4,8,8,4,6,84,84,2.75,0,56,12034,9716,0,
4,7,7,4,8,8,4,7,84,84,2.75,0,56,12064,9716,0,
4,8,7,4,8,8,4,8,84,84,2.75,0,56,12094,9716,0,
5,1,7,4,8,8,5,1,84,84,2.75,0,56,11881,9716,0,
5,2,7,4,8,8,5,2,84,84,2.75,0,56,11911,9716,0,
5,3,7,4,8,8,5,3,84,84,2.75,0,56,11941,9716,0,
5,4,7,4,8,8,5,4,84,84,2.75,0,56,11971,9716,0,
5,5,7,4,8,8,5,5,84,84,2.75,0,56,12001,9716,0,
5,6,7,4,8,8,5,6,84,84,2.75,0,56,12031,9716,0,
5,7,7,4,8,8,5,7,84,84,2.75,0,56,12061,9716,0,
5,8,7,4,8,8,5,8,84,84,2.75,0,56,12091,9716,0,
6,1,7,4,8,8,6,1,76,76,2.342,0,56,10409,5627,0,
6,2,7,4,8,8,6,2,76,76,2.342,0,56,10437,5627,0,
6,3,7,4,8,8,6,3,76,76,2.342,0,56,10465,5627,0,
6,4,7,4,8,8,6,4,76,76,2.342,0,56,10493,5627,0,
6,5,7,4,8,8,6,5,76,76,2.342,0,56,10521,5627,0,
6,6,7,4,8,8,6,6,76,76,2.342,0,56,10549,5627,0,
6,7,7,4,8,8,6,7,76,76,2.342,0,56,10577,5627,0,
6,8,7,4,8,8,6,8,76,76,2.342,0,56,10605,5627,0,
7,1,7,4,8,8,7,1,76,76,2.342,0,56,10410,5627,0,
7,2,7,4,8,8,7,2,76,76,2.342,0,56,10438,5627,0,
7,3,7,4,8,8,7,3,76,76,2.342,0,56,10466,5627,0,
7,4,7,4,8,8,7,4,76,76,2.342,0,56,10494,5627,0,
7,5,7,4,8,8,7,5,76,76,2.342,0,56,10522,5627,0,
7,6,7,4,8,8,7,6,76,76,2.342,0,56,10550,5627,0,
7,7,7,4,8,8,7,7,76,76,2.342,0,56,10578,5627,0,
7,8,7,4,8,8,7,8,76,76,2.342,0,56,10606,5627,0,
8,1,7,4,8,8,8,1,76,76,2.342,0,56,10411,5627,0,
8,2,7,4,8,8,8,2,76,76,2.342,0,56,10439,5627,0,
8,3,7,4,8,8,8,3,76,76,2.342,0,56,10467,5627,0,
8,4,7,4,8,8,8,4,76,76,2.342,0,56,10495,5627,0,
8,5,7,4,8,8,8,5,76,76,2.342,0,56,10523,5627,0,
8,6,7,4,8,8,8,6,76,76,2.342,0,56,10551,5627,0,
8,7,7,4,8,8,8,7,76,76,2.342,0,56,10579,5627,0,
8,8,7,4,8,8,8,8,76,76,2.342,0,56,10607,5627,0,
1,1,7,5,8,8,1,1,86,86,2.678,0,70,15149,12288,0,
1,2,7,5,8,8,1,2,86,86,2.678,0,70,15186,12288,0,
1,3,7,5,8,8,1,3,86,86,2.678,0,70,15223,12288,0,
1,4,7,5,8,8,1,4,86,86,2.678,0,70,15260,12288,0,
1,5,7,5,8,8,1,5,86,86,2.678,0,70,15297,12288,0,
1,6,7,5,8,8,1,6,86,86,2.678,0,70,15334,12288,0,
1,7,7,5,8,8,1,7,86,86,2.678,0,70,15371,12288,0,
1,8,7,5,8,8,1,8,86,86,2.678,0,70,15408,12288,0,
2,1,7,5,8,8,2,1,86,86,2.678,0,70,15151,12288,0,
2,2,7,5,8,8,2,2,86,86,2.678,0,70,15188,12288,0,
2,3,7,5,8,8,2,3,86,86,2.678,0,70,15225,12288,0,
2,4,7,5,8,8,2,4,86,86,2.678,0,70,15262,12288,0,
2,5,7,5,8,8,2,5,86,86,2.678,0,70,15299,12288,0,
2,6,7,5,8,8,2,6,86,86,2.678,0,70,15336,12288,0,
2,7,7,5,8,8,2,7,86,86,2.678,0,70,15373,12288,0,
2,8,7,5,8,8,2,8,86,86,2.678,0,70,15410,12288,0,
3,1,7,5,8,8,3,1,86,86,2.678,0,70,15153,12288,0,
3,2,7,5,8,8,3,2,86,86,2.678,0,70,15190,12288,0,
3,3,7,5,8,8,3,3,86,86,2.678,0,70,15227,12288,0,
3,4,7,5,8,8,3,4,86,86,2.678,0,70,15264,12288,0,
3,5,7,5,8,8,3,5,86,86,2.678,0,70,15301,12288,0,
3,6,7,5,8,8,3,6,86,86,2.678,0,70,15338,12288,0,
3,7,7,5,8,8,3,7,86,86,2.678,0,70,15375,12288,0,
3,8,7,5,8,8,3,8,86,86,2.678,0,70,15412,12288,0,
4,1,7,5,8,8,4,1,86,86,2.678,0,70,15155,12288,0,
4,2,7,5,8,8,4,2,86,86,2.678,0,70,15192,12288,0,
4,3,7,5,8,8,4,3,86,86,2.678,0,70,15229,12288,0,
4,4,7,5,8,8,4,4,86,86,2.678,0,70,15266,12288,0,
4,5,7,5,8,8,4,5,86,86,2.678,0,70,15303,12288,0,
4,6,7,5,8,8,4,6,86,86,2.678,0,70,15340,12288,0,
4,7,7,5,8,8,4,7,86,86,2.678,0,70,15377,12288,0,
4,8,7,5,8,8,4,8,86,86,2.678,0,70,15414,12288,0,
5,1,7,5,8,8,5,1,86,86,2.678,0,70,15152,12288,0,
5,2,7,5,8,8,5,2,86,86,2.678,0,70,15189,12288,0,
5,3,7,5,8,8,5,3,86,86,2.678,0,70,15226,12288,0,
5,4,7,5,8,8,5,4,86,86,2.678,0,70,15263,12288,0,
5,5,7,5,8,8,5,5,86,86,2.678,0,70,15300,12288,0,
5,6,7,5,8,8,5,6,86,86,2.678,0,70,15337,12288,0,
5,7,7,5,8,8,5,7,86,86,2.678,0,70,15374,12288,0,
5,8,7,5,8,8,5,8,86,86,2.678,0,70,15411,12288,0,
6,1,7,5,8,8,6,1,76,76,2.342,0,70,12992,7013,0,
6,2,7,5,8,8,6,2,76,76,2.342,0,70,13027,7013,0,
6,3,7,5,8,8,6,3,76,76,2.342,0,70,13062,7013,0,
6,4,7,5,8,8,6,4,76,76,2.342,0,70,13097,7013,0,
6,5,7,5,8,8,6,5,76,76,2.342,0,70,13132,7013,0,
6,6,7,5,8,8,6,6,76,76,2.342,0,70,13167,7013,0,
6,7,7,5,8,8,6,7,76,76,2.342,0,70,13202,7013,0,
6,8,7,5,8,8,6,8,76,76,2.342,0,70,13237,7013,0,
7,1,7,5,8,8,7,1,76,76,2.342,0,70,12993,7013,0,
7,2,7,5,8,8,7,2,76,76,2.342,0,70,13028,7013,0,
7,3,7,5,8,8,7,3,76,76,2.342,0,70,13063,7013,0,
7,4,7,5,8,8,7,4,76,76,2.342,0,70,13098,7013,0,
7,5,7,5,8,8,7,5,76,76,2.342,0,70,13133,7013,0,
7,6,7,5,8,8,7,6,76,76,2.342,0,70,13168,7013,0,
7,7,7,5,8,8,7,7,76,76,2.342,0,70,13203,7013,0,
7,8,7,5,8,8,7,8,76,76,2.342,0,70,13238,7013,0,
8,1,7,5,8,8,8,1,76,76,2.342,0,70,12994,7013,0,
8,2,7,5,8,8,8,2,76,76,2.342,0,70,13029,7013,0,
8,3,7,5,8,8,8,3,76,76,2.342,0,70,13064,7013,0,
8,4,7,5,8,8,8,4,76,76,2.342,0,70,13099,7013,0,
8,5,7,5,8,8,8,5,76,76,2.342,0,70,13134,7013,0,
8,6,7,5,8,8,8,6,76,76,2.342,0,70,13169,7013,0,
8,7,7,5,8,8,8,7,76,76,2.342,0,70,13204,7013,0,
8,8,7,5,8,8,8,8,76,76,2.342,0,70,13239,7013,0,
1,1,7,6,8,8,1,1,89,89,2.678,0,84,18430,14892,0,
1,2,7,6,8,8,1,2,89,89,2.678,0,84,18475,14892,0,
1,3,7,6,8,8,1,3,89,89,2.678,0,84,18520,14892,0,
1,4,7,6,8,8,1,4,89,89,2.678,0,84,18565,14892,0,
1,5,7,6,8,8,1,5,89,89,2.678,0,84,18610,14892,0,
1,6,7,6,8,8,1,6,89,89,2.678,0,84,18655,14892,0,
1,7,7,6,8,8,1,7,89,89,2.678,0,84,18700,14892,0,
1,8,7,6,8,8,1,8,89,89,2.678,0,84,18745,14892,0,
2,1,7,6,8,8,2,1,89,89,2.678,0,84,18432,14892,0,
2,2,7,6,8,8,2,2,89,89,2.678,0,84,18477,14892,0,
2,3,7,6,8,8,2,3,89,89,2.678,0,84,18522,14892,0,
2,4,7,6,8,8,2,4,89,89,2.678,0,84,18567,14892,0,
2,5,7,6,8,8,2,5,89,89,2.678,0,84,18612,14892,0,
2,6,7,6,8,8,2,6,89,89,2.678,0,84,18657,14892,0,
2,7,7,6,8,8,2,7,89,89,2.678,0,84,18702,14892,0,
2,8,7,6,8,8,2,8,89,89,2.678,0,84,18747,14892,0,
3,1,7,6,8,8,3,1,89,89,2.678,0,84,18434,14892,0,
3,2,7,6,8,8,3,2,89,89,2.678,0,84,18479,14892,0,
3,3,7,6,8,8,3,3,89,89,2.678,0,84,18524,14892,0,
3,4,7,6,8,8,3,4,89,89,2.678,0,84,18569,14892,0,
3,5,7,6,8,8,3,5,89,89,2.678,0,84,18614,14892,0,
3,6,7,6,8,8,3,6,89,89,2.678,0,84,18659,14892,0,
3,7,7,6,8,8,3,7,89,89,2.678,0,84,18704,14892,0,
3,8,7,6,8,8,3,8,89,89,2.678,0,84,18749,14892,0,
4,1,7,6,8,8,4,1,89,89,2.678,0,84,18436,14892,0,
4,2,7,6,8,8,4,2,89,89,2.678,0,84,18481,14892,0,
4,3,7,6,8,8,4,3,89,89,2.678,0,84,18526,14892,0,
4,4,7,6,8,8,4,4,89,89,2.678,0,84,18571,14892,0,
4,5,7,6,8,8,4,5,89,89,2.678,0,84,18616,14892,0,
4,6,7,6,8,8,4,6,89,89,2.678,0,84,18661,14892,0,
4,7,7,6,8,8,4,7,89,89,2.678,0,84,18706,14892,0,
4,8,7,6,8,8,4,8,89,89,2.678,0,84,18751,14892,0,
5,1,7,6,8,8,5,1,89,89,2.678,0,84,18433,14892,0,
5,2,7,6,8,8,5,2,89,89,2.678,0,84,18478,14892,0,
5,3,7,6,8,8,5,3,89,89,2.678,0,84,18523,14892,0,
5,4,7,6,8,8,5,4,89,89,2.678,0,84,18568,14892,0,
5,5,7,6,8,8,5,5,89,89,2.678,0,84,18613,14892,0,
5,6,7,6,8,8,5,6,89,89,2.678,0,84,18658,14892,0,
5,7,7,6,8,8,5,7,89,89,2.678,0,84,18703,14892,0,
5,8,7,6,8,8,5,8,89,89,2.678,0,84,18748,14892,0,
6,1,7,6,8,8,6,1,76,76,2.342,0,84,15575,8399,0,
6,2,7,6,8,8,6,2,76,76,2.342,0,84,15617,8399,0,
6,3,7,6,8,8,6,3,76,76,2.342,0,84,15659,8399,0,
6,4,7,6,8,8,6,4,76,76,2.342,0,84,15701,8399,0,
6,5,7,6,8,8,6,5,76,76,2.342,0,84,15743,8399,0,
6,6,7,6,8,8,6,6,76,76,2.342,0,84,15785,8399,0,
6,7,7,6,8,8,6,7,76,76,2.342,0,84,15827,8399,0,
6,8,7,6,8,8,6,8,76,76,2.342,0,84,15869,8399,0,
7,1,7,6,8,8,7,1,76,76,2.342,0,84,15576,8399,0,
7,2,7,6,8,8,7,2,76,76,2.342,0,84,15618,8399,0,
7,3,7,6,8,8,7,3,76,76,2.342,0,84,15660,8399,0,
7,4,7,6,8,8,7,4,76,76,2.342,0,84,15702,8399,0,
7,5,7,6,8,8,7,5,76,76,2.342,0,84,15744,8399,0,
7,6,7,6,8,8,7,6,76,76,2.342,0,84,15786,8399,0,
7,7,7,6,8,8,7,7,76,76,2.342,0,84,15828,8399,0,
7,8,7,6,8,8,7,8,76,76,2.342,0,84,15870,8399,0,
8,1,7,6,8,8,8,1,76,76,2.342,0,84,15577,8399,0,
8,2,7,6,8,8,8,2,76,76,2.342,0,84,15619,8399,0,
8,3,7,6,8,8,8,3,76,76,2.342,0,84,15661,8399,0,
8,4,7,6,8,8,8,4,76,76,2.342,0,84,15703,8399,0,
8,5,7,6,8,8,8,5,76,76,2.342,0,84,15745,8399,0,
8,6,7,6,8,8,8,6,76,76,2.342,0,84,15787,8399,0,
8,7,7,6,8,8,8,7,76,76,2.342,0,84,15829,8399,0,
8,8,7,6,8,8,8,8,76,76,2.342,0,84,15871,8399,0,
1,1,7,7,8,8,1,1,92,92,2.75,0,98,21506,17464,0,
1,2,7,7,8,8,1,2,92,92,2.75,0,98,21557,17464,0,
1,3,7,7,8,8,1,3,92,92,2.75,0,98,21608,17464,0,
1,4,7,7,8,8,1,4,92,92,2.75,0,98,21659,17464,0,
1,5,7,7,8,8,1,5,92,92,2.75,0,98,21710,17464,0,
1,6,7,7,8,8,1,6,92,92,2.75,0,98,21761,17464,0,
1,7,7,7,8,8,1,7,92,92,2.75,0,98,21812,17464,0,
1,8,7,7,8,8,1,8,92,92,2.75,0,98,21863,17464,0,
2,1,7,7,8,8,2,1,92,92,2.75,0,98,21508,17464,0,
2,2,7,7,8,8,2,2,92,92,2.75,0,98,21559,17464,0,
2,3,7,7,8,8,2,3,92,92,2.75,0,98,21610,17464,0,
2,4,7,7,8,8,2,4,92,92,2.75,0,98,21661,17464,0,
2,5,7,7,8,8,2,5,92,92,2.75,0,98,21712,17464,0,
2,6,7,7,8,8,2,6,92,92,2.75,0,98,21763,17464,0,
2,7,7,7,8,8,2,7,92,92,2.75,0,98,21814,17464,0,
2,8,7,7,8,8,2,8,92,92,2.75,0,98,21865,17464,0,
3,1,7,7,8,8,3,1,92,92,2.75,0,98,21510,17464,0,
3,2,7,7,8,8,3,2,92,92,2.75,0,98,21561,17464,0,
3,3,7,7,8,8,3,3,92,92,2.75,0,98,21612,17464,0,
3,4,7,7,8,8,3,4,92,92,2.75,0,98,21663,17464,0,
3,5,7,7,8,8,3,5,92,92,2.75,0,98,21714,17464,0,
3,6,7,7,8,8,3,6,92,92,2.75,0,98,21765,17464,0,
3,7,7,7,8,8,3,7,92,92,2.75,0,98,21816,17464,0,
3,8,7,7,8,8,3,8,92,92,2.75,0,98,21867,17464,0,
4,1,7,7,8,8,4,1,92,92,2.75,0,98,21512,17464,0,
4,2,7,7,8,8,4,2,92,92,2.75,0,98,21563,17464,0,
4,3,7,7,8,8,4,3,92,92,2.75,0,98,21614,17464,0,
4,4,7,7,8,8,4,4,92,92,2.75,0,98,21665,17464,0,
4,5,7,7,8,8,4,5,92,92,2.75,0,98,21716,17464,0,
4,6,7,7,8,8,4,6,92,92,2.75,0,98,21767,17464,0,
4,7,7,7,8,8,4,7,92,92,2.75,0,98,21818,17464,0,
4,8,7,7,8,8,4,8,92,92,2.75,0,98,21869,17464,0,
5,1,7,7,8,8,5,1,92,92,2.75,0,98,21509,17464,0,
5,2,7,7,8,8,5,2,92,92,2.75,0,98,21560,17464,0,
5,3,7,7,8,8,5,3,92,92,2.75,0,98,21611,17464,0,
5,4,7,7,8,8,5,4,92,92,2.75,0,98,21662,17464,0,
5,5,7,7,8,8,5,5,92,92,2.75,0,98,21713,17464,0,
5,6,7,7,8,8,5,6,92,92,2.75,0,98,21764,17464,0,
5,7,7,7,8,8,5,7,92,92,2.75,0,98,21815,17464,0,
