x_width,x_frac_width,x_row,x_col,x_row_depth,x_col_depth,w_width,w_frac_width,w_row,w_col,w_row_depth,w_col_depth,loc,
1,1,7,2,8,8,1,1,1,7,8,8,115,
1,1,7,2,8,8,2,1,1,7,8,8,115,
1,1,7,2,8,8,3,1,1,7,8,8,115,
1,1,7,2,8,8,4,1,1,7,8,8,115,
1,1,7,2,8,8,5,1,1,7,8,8,115,
1,1,7,2,8,8,6,1,1,7,8,8,115,
1,1,7,2,8,8,7,1,1,7,8,8,115,
1,1,7,2,8,8,8,1,1,7,8,8,115,
1,1,7,2,8,8,1,1,2,7,8,8,149,
1,1,7,2,8,8,2,1,2,7,8,8,149,
1,1,7,2,8,8,3,1,2,7,8,8,149,
1,1,7,2,8,8,4,1,2,7,8,8,149,
1,1,7,2,8,8,5,1,2,7,8,8,149,
1,1,7,2,8,8,6,1,2,7,8,8,149,
1,1,7,2,8,8,7,1,2,7,8,8,149,
1,1,7,2,8,8,8,1,2,7,8,8,149,
1,1,7,2,8,8,1,1,3,7,8,8,183,
1,1,7,2,8,8,2,1,3,7,8,8,183,
1,1,7,2,8,8,3,1,3,7,8,8,183,
1,1,7,2,8,8,4,1,3,7,8,8,183,
1,1,7,2,8,8,5,1,3,7,8,8,183,
1,1,7,2,8,8,6,1,3,7,8,8,183,
1,1,7,2,8,8,7,1,3,7,8,8,183,
1,1,7,2,8,8,8,1,3,7,8,8,183,
1,1,7,2,8,8,1,1,4,7,8,8,217,
1,1,7,2,8,8,2,1,4,7,8,8,217,
1,1,7,2,8,8,3,1,4,7,8,8,217,
1,1,7,2,8,8,4,1,4,7,8,8,217,
1,1,7,2,8,8,5,1,4,7,8,8,217,
1,1,7,2,8,8,6,1,4,7,8,8,217,
1,1,7,2,8,8,7,1,4,7,8,8,217,
1,1,7,2,8,8,8,1,4,7,8,8,217,
2,1,7,2,8,8,1,1,1,7,8,8,115,
2,1,7,2,8,8,2,1,1,7,8,8,115,
2,1,7,2,8,8,3,1,1,7,8,8,115,
2,1,7,2,8,8,4,1,1,7,8,8,115,
2,1,7,2,8,8,5,1,1,7,8,8,115,
2,1,7,2,8,8,6,1,1,7,8,8,115,
2,1,7,2,8,8,7,1,1,7,8,8,115,
2,1,7,2,8,8,8,1,1,7,8,8,115,
2,1,7,2,8,8,1,1,2,7,8,8,149,
2,1,7,2,8,8,2,1,2,7,8,8,149,
2,1,7,2,8,8,3,1,2,7,8,8,149,
2,1,7,2,8,8,4,1,2,7,8,8,149,
2,1,7,2,8,8,5,1,2,7,8,8,149,
2,1,7,2,8,8,6,1,2,7,8,8,149,
2,1,7,2,8,8,7,1,2,7,8,8,149,
2,1,7,2,8,8,8,1,2,7,8,8,149,
2,1,7,2,8,8,1,1,3,7,8,8,183,
2,1,7,2,8,8,2,1,3,7,8,8,183,
2,1,7,2,8,8,3,1,3,7,8,8,183,
2,1,7,2,8,8,4,1,3,7,8,8,183,
2,1,7,2,8,8,5,1,3,7,8,8,183,
2,1,7,2,8,8,6,1,3,7,8,8,183,
2,1,7,2,8,8,7,1,3,7,8,8,183,
2,1,7,2,8,8,8,1,3,7,8,8,183,
2,1,7,2,8,8,1,1,4,7,8,8,217,
2,1,7,2,8,8,2,1,4,7,8,8,217,
2,1,7,2,8,8,3,1,4,7,8,8,217,
2,1,7,2,8,8,4,1,4,7,8,8,217,
2,1,7,2,8,8,5,1,4,7,8,8,217,
2,1,7,2,8,8,6,1,4,7,8,8,217,
2,1,7,2,8,8,7,1,4,7,8,8,217,
2,1,7,2,8,8,8,1,4,7,8,8,217,
3,1,7,2,8,8,1,1,1,7,8,8,115,
3,1,7,2,8,8,2,1,1,7,8,8,115,
3,1,7,2,8,8,3,1,1,7,8,8,115,
3,1,7,2,8,8,4,1,1,7,8,8,115,
3,1,7,2,8,8,5,1,1,7,8,8,115,
3,1,7,2,8,8,6,1,1,7,8,8,115,
3,1,7,2,8,8,7,1,1,7,8,8,115,
3,1,7,2,8,8,8,1,1,7,8,8,115,
3,1,7,2,8,8,1,1,2,7,8,8,149,
3,1,7,2,8,8,2,1,2,7,8,8,149,
3,1,7,2,8,8,3,1,2,7,8,8,149,
3,1,7,2,8,8,4,1,2,7,8,8,149,
3,1,7,2,8,8,5,1,2,7,8,8,149,
3,1,7,2,8,8,6,1,2,7,8,8,149,
3,1,7,2,8,8,7,1,2,7,8,8,149,
3,1,7,2,8,8,8,1,2,7,8,8,149,
3,1,7,2,8,8,1,1,3,7,8,8,183,
3,1,7,2,8,8,2,1,3,7,8,8,183,
3,1,7,2,8,8,3,1,3,7,8,8,183,
3,1,7,2,8,8,4,1,3,7,8,8,183,
3,1,7,2,8,8,5,1,3,7,8,8,183,
3,1,7,2,8,8,6,1,3,7,8,8,183,
3,1,7,2,8,8,7,1,3,7,8,8,183,
3,1,7,2,8,8,8,1,3,7,8,8,183,
3,1,7,2,8,8,1,1,4,7,8,8,217,
3,1,7,2,8,8,2,1,4,7,8,8,217,
3,1,7,2,8,8,3,1,4,7,8,8,217,
3,1,7,2,8,8,4,1,4,7,8,8,217,
3,1,7,2,8,8,5,1,4,7,8,8,217,
3,1,7,2,8,8,6,1,4,7,8,8,217,
3,1,7,2,8,8,7,1,4,7,8,8,217,
3,1,7,2,8,8,8,1,4,7,8,8,217,
4,1,7,2,8,8,1,1,1,7,8,8,115,
4,1,7,2,8,8,2,1,1,7,8,8,115,
4,1,7,2,8,8,3,1,1,7,8,8,115,
4,1,7,2,8,8,4,1,1,7,8,8,115,
4,1,7,2,8,8,5,1,1,7,8,8,115,
4,1,7,2,8,8,6,1,1,7,8,8,115,
4,1,7,2,8,8,7,1,1,7,8,8,115,
4,1,7,2,8,8,8,1,1,7,8,8,115,
4,1,7,2,8,8,1,1,2,7,8,8,149,
4,1,7,2,8,8,2,1,2,7,8,8,149,
4,1,7,2,8,8,3,1,2,7,8,8,149,
4,1,7,2,8,8,4,1,2,7,8,8,149,
4,1,7,2,8,8,5,1,2,7,8,8,149,
4,1,7,2,8,8,6,1,2,7,8,8,149,
4,1,7,2,8,8,7,1,2,7,8,8,149,
4,1,7,2,8,8,8,1,2,7,8,8,149,
4,1,7,2,8,8,1,1,3,7,8,8,183,
4,1,7,2,8,8,2,1,3,7,8,8,183,
4,1,7,2,8,8,3,1,3,7,8,8,183,
4,1,7,2,8,8,4,1,3,7,8,8,183,
4,1,7,2,8,8,5,1,3,7,8,8,183,
4,1,7,2,8,8,6,1,3,7,8,8,183,
4,1,7,2,8,8,7,1,3,7,8,8,183,
4,1,7,2,8,8,8,1,3,7,8,8,183,
4,1,7,2,8,8,1,1,4,7,8,8,217,
4,1,7,2,8,8,2,1,4,7,8,8,217,
4,1,7,2,8,8,3,1,4,7,8,8,217,
4,1,7,2,8,8,4,1,4,7,8,8,217,
4,1,7,2,8,8,5,1,4,7,8,8,217,
4,1,7,2,8,8,6,1,4,7,8,8,217,
4,1,7,2,8,8,7,1,4,7,8,8,217,
4,1,7,2,8,8,8,1,4,7,8,8,217,
5,1,7,2,8,8,1,1,1,7,8,8,115,
5,1,7,2,8,8,2,1,1,7,8,8,115,
5,1,7,2,8,8,3,1,1,7,8,8,115,
5,1,7,2,8,8,4,1,1,7,8,8,115,
5,1,7,2,8,8,5,1,1,7,8,8,115,
5,1,7,2,8,8,6,1,1,7,8,8,115,
5,1,7,2,8,8,7,1,1,7,8,8,115,
5,1,7,2,8,8,8,1,1,7,8,8,115,
5,1,7,2,8,8,1,1,2,7,8,8,149,
5,1,7,2,8,8,2,1,2,7,8,8,149,
5,1,7,2,8,8,3,1,2,7,8,8,149,
5,1,7,2,8,8,4,1,2,7,8,8,149,
5,1,7,2,8,8,5,1,2,7,8,8,149,
5,1,7,2,8,8,6,1,2,7,8,8,149,
5,1,7,2,8,8,7,1,2,7,8,8,149,
5,1,7,2,8,8,8,1,2,7,8,8,149,
5,1,7,2,8,8,1,1,3,7,8,8,183,
5,1,7,2,8,8,2,1,3,7,8,8,183,
5,1,7,2,8,8,3,1,3,7,8,8,183,
5,1,7,2,8,8,4,1,3,7,8,8,183,
5,1,7,2,8,8,5,1,3,7,8,8,183,
5,1,7,2,8,8,6,1,3,7,8,8,183,
5,1,7,2,8,8,7,1,3,7,8,8,183,
5,1,7,2,8,8,8,1,3,7,8,8,183,
5,1,7,2,8,8,1,1,4,7,8,8,217,
5,1,7,2,8,8,2,1,4,7,8,8,217,
5,1,7,2,8,8,3,1,4,7,8,8,217,
5,1,7,2,8,8,4,1,4,7,8,8,217,
5,1,7,2,8,8,5,1,4,7,8,8,217,
5,1,7,2,8,8,6,1,4,7,8,8,217,
5,1,7,2,8,8,7,1,4,7,8,8,217,
5,1,7,2,8,8,8,1,4,7,8,8,217,
6,1,7,2,8,8,1,1,1,7,8,8,115,
6,1,7,2,8,8,2,1,1,7,8,8,115,
6,1,7,2,8,8,3,1,1,7,8,8,115,
6,1,7,2,8,8,4,1,1,7,8,8,115,
6,1,7,2,8,8,5,1,1,7,8,8,115,
6,1,7,2,8,8,6,1,1,7,8,8,115,
6,1,7,2,8,8,7,1,1,7,8,8,115,
6,1,7,2,8,8,8,1,1,7,8,8,115,
6,1,7,2,8,8,1,1,2,7,8,8,149,
6,1,7,2,8,8,2,1,2,7,8,8,149,
6,1,7,2,8,8,3,1,2,7,8,8,149,
6,1,7,2,8,8,4,1,2,7,8,8,149,
6,1,7,2,8,8,5,1,2,7,8,8,149,
6,1,7,2,8,8,6,1,2,7,8,8,149,
6,1,7,2,8,8,7,1,2,7,8,8,149,
6,1,7,2,8,8,8,1,2,7,8,8,149,
6,1,7,2,8,8,1,1,3,7,8,8,183,
6,1,7,2,8,8,2,1,3,7,8,8,183,
6,1,7,2,8,8,3,1,3,7,8,8,183,
6,1,7,2,8,8,4,1,3,7,8,8,183,
6,1,7,2,8,8,5,1,3,7,8,8,183,
6,1,7,2,8,8,6,1,3,7,8,8,183,
6,1,7,2,8,8,7,1,3,7,8,8,183,
6,1,7,2,8,8,8,1,3,7,8,8,183,
6,1,7,2,8,8,1,1,4,7,8,8,217,
6,1,7,2,8,8,2,1,4,7,8,8,217,
6,1,7,2,8,8,3,1,4,7,8,8,217,
6,1,7,2,8,8,4,1,4,7,8,8,217,
6,1,7,2,8,8,5,1,4,7,8,8,217,
6,1,7,2,8,8,6,1,4,7,8,8,217,
6,1,7,2,8,8,7,1,4,7,8,8,217,
6,1,7,2,8,8,8,1,4,7,8,8,217,
7,1,7,2,8,8,1,1,1,7,8,8,115,
7,1,7,2,8,8,2,1,1,7,8,8,115,
7,1,7,2,8,8,3,1,1,7,8,8,115,
7,1,7,2,8,8,4,1,1,7,8,8,115,
7,1,7,2,8,8,5,1,1,7,8,8,115,
7,1,7,2,8,8,6,1,1,7,8,8,115,
7,1,7,2,8,8,7,1,1,7,8,8,115,
7,1,7,2,8,8,8,1,1,7,8,8,115,
7,1,7,2,8,8,1,1,2,7,8,8,149,
7,1,7,2,8,8,2,1,2,7,8,8,149,
7,1,7,2,8,8,3,1,2,7,8,8,149,
7,1,7,2,8,8,4,1,2,7,8,8,149,
7,1,7,2,8,8,5,1,2,7,8,8,149,
7,1,7,2,8,8,6,1,2,7,8,8,149,
7,1,7,2,8,8,7,1,2,7,8,8,149,
7,1,7,2,8,8,8,1,2,7,8,8,149,
7,1,7,2,8,8,1,1,3,7,8,8,183,
7,1,7,2,8,8,2,1,3,7,8,8,183,
7,1,7,2,8,8,3,1,3,7,8,8,183,
7,1,7,2,8,8,4,1,3,7,8,8,183,
7,1,7,2,8,8,5,1,3,7,8,8,183,
7,1,7,2,8,8,6,1,3,7,8,8,183,
7,1,7,2,8,8,7,1,3,7,8,8,183,
7,1,7,2,8,8,8,1,3,7,8,8,183,
7,1,7,2,8,8,1,1,4,7,8,8,217,
7,1,7,2,8,8,2,1,4,7,8,8,217,
7,1,7,2,8,8,3,1,4,7,8,8,217,
7,1,7,2,8,8,4,1,4,7,8,8,217,
7,1,7,2,8,8,5,1,4,7,8,8,217,
7,1,7,2,8,8,6,1,4,7,8,8,217,
7,1,7,2,8,8,7,1,4,7,8,8,217,
7,1,7,2,8,8,8,1,4,7,8,8,217,
8,1,7,2,8,8,1,1,1,7,8,8,115,
8,1,7,2,8,8,2,1,1,7,8,8,115,
8,1,7,2,8,8,3,1,1,7,8,8,115,
8,1,7,2,8,8,4,1,1,7,8,8,115,
8,1,7,2,8,8,5,1,1,7,8,8,115,
8,1,7,2,8,8,6,1,1,7,8,8,115,
8,1,7,2,8,8,7,1,1,7,8,8,115,
8,1,7,2,8,8,8,1,1,7,8,8,115,
8,1,7,2,8,8,1,1,2,7,8,8,149,
8,1,7,2,8,8,2,1,2,7,8,8,149,
8,1,7,2,8,8,3,1,2,7,8,8,149,
8,1,7,2,8,8,4,1,2,7,8,8,149,
8,1,7,2,8,8,5,1,2,7,8,8,149,
8,1,7,2,8,8,6,1,2,7,8,8,149,
8,1,7,2,8,8,7,1,2,7,8,8,149,
8,1,7,2,8,8,8,1,2,7,8,8,149,
8,1,7,2,8,8,1,1,3,7,8,8,183,
8,1,7,2,8,8,2,1,3,7,8,8,183,
8,1,7,2,8,8,3,1,3,7,8,8,183,
8,1,7,2,8,8,4,1,3,7,8,8,183,
8,1,7,2,8,8,5,1,3,7,8,8,183,
8,1,7,2,8,8,6,1,3,7,8,8,183,
8,1,7,2,8,8,7,1,3,7,8,8,183,
8,1,7,2,8,8,8,1,3,7,8,8,183,
8,1,7,2,8,8,1,1,4,7,8,8,217,
8,1,7,2,8,8,2,1,4,7,8,8,217,
8,1,7,2,8,8,3,1,4,7,8,8,217,
8,1,7,2,8,8,4,1,4,7,8,8,217,
8,1,7,2,8,8,5,1,4,7,8,8,217,
8,1,7,2,8,8,6,1,4,7,8,8,217,
8,1,7,2,8,8,7,1,4,7,8,8,217,
8,1,7,2,8,8,8,1,4,7,8,8,217,
1,1,7,3,8,8,1,1,1,7,8,8,149,
1,1,7,3,8,8,2,1,1,7,8,8,149,
1,1,7,3,8,8,3,1,1,7,8,8,149,
1,1,7,3,8,8,4,1,1,7,8,8,149,
1,1,7,3,8,8,5,1,1,7,8,8,149,
1,1,7,3,8,8,6,1,1,7,8,8,149,
1,1,7,3,8,8,7,1,1,7,8,8,149,
1,1,7,3,8,8,8,1,1,7,8,8,149,
1,1,7,3,8,8,1,1,2,7,8,8,196,
1,1,7,3,8,8,2,1,2,7,8,8,196,
1,1,7,3,8,8,3,1,2,7,8,8,196,
1,1,7,3,8,8,4,1,2,7,8,8,196,
1,1,7,3,8,8,5,1,2,7,8,8,196,
1,1,7,3,8,8,6,1,2,7,8,8,196,
1,1,7,3,8,8,7,1,2,7,8,8,196,
1,1,7,3,8,8,8,1,2,7,8,8,196,
1,1,7,3,8,8,1,1,3,7,8,8,243,
1,1,7,3,8,8,2,1,3,7,8,8,243,
1,1,7,3,8,8,3,1,3,7,8,8,243,
1,1,7,3,8,8,4,1,3,7,8,8,243,
1,1,7,3,8,8,5,1,3,7,8,8,243,
1,1,7,3,8,8,6,1,3,7,8,8,243,
1,1,7,3,8,8,7,1,3,7,8,8,243,
1,1,7,3,8,8,8,1,3,7,8,8,243,
1,1,7,3,8,8,1,1,4,7,8,8,290,
1,1,7,3,8,8,2,1,4,7,8,8,290,
1,1,7,3,8,8,3,1,4,7,8,8,290,
1,1,7,3,8,8,4,1,4,7,8,8,290,
1,1,7,3,8,8,5,1,4,7,8,8,290,
1,1,7,3,8,8,6,1,4,7,8,8,290,
1,1,7,3,8,8,7,1,4,7,8,8,290,
1,1,7,3,8,8,8,1,4,7,8,8,290,
2,1,7,3,8,8,1,1,1,7,8,8,149,
2,1,7,3,8,8,2,1,1,7,8,8,149,
2,1,7,3,8,8,3,1,1,7,8,8,149,
2,1,7,3,8,8,4,1,1,7,8,8,149,
2,1,7,3,8,8,5,1,1,7,8,8,149,
2,1,7,3,8,8,6,1,1,7,8,8,149,
2,1,7,3,8,8,7,1,1,7,8,8,149,
2,1,7,3,8,8,8,1,1,7,8,8,149,
2,1,7,3,8,8,1,1,2,7,8,8,196,
2,1,7,3,8,8,2,1,2,7,8,8,196,
2,1,7,3,8,8,3,1,2,7,8,8,196,
2,1,7,3,8,8,4,1,2,7,8,8,196,
2,1,7,3,8,8,5,1,2,7,8,8,196,
2,1,7,3,8,8,6,1,2,7,8,8,196,
2,1,7,3,8,8,7,1,2,7,8,8,196,
2,1,7,3,8,8,8,1,2,7,8,8,196,
2,1,7,3,8,8,1,1,3,7,8,8,243,
2,1,7,3,8,8,2,1,3,7,8,8,243,
2,1,7,3,8,8,3,1,3,7,8,8,243,
2,1,7,3,8,8,4,1,3,7,8,8,243,
2,1,7,3,8,8,5,1,3,7,8,8,243,
2,1,7,3,8,8,6,1,3,7,8,8,243,
2,1,7,3,8,8,7,1,3,7,8,8,243,
2,1,7,3,8,8,8,1,3,7,8,8,243,
2,1,7,3,8,8,1,1,4,7,8,8,290,
2,1,7,3,8,8,2,1,4,7,8,8,290,
2,1,7,3,8,8,3,1,4,7,8,8,290,
2,1,7,3,8,8,4,1,4,7,8,8,290,
2,1,7,3,8,8,5,1,4,7,8,8,290,
2,1,7,3,8,8,6,1,4,7,8,8,290,
2,1,7,3,8,8,7,1,4,7,8,8,290,
2,1,7,3,8,8,8,1,4,7,8,8,290,
3,1,7,3,8,8,1,1,1,7,8,8,149,
3,1,7,3,8,8,2,1,1,7,8,8,149,
3,1,7,3,8,8,3,1,1,7,8,8,149,
3,1,7,3,8,8,4,1,1,7,8,8,149,
3,1,7,3,8,8,5,1,1,7,8,8,149,
3,1,7,3,8,8,6,1,1,7,8,8,149,
3,1,7,3,8,8,7,1,1,7,8,8,149,
3,1,7,3,8,8,8,1,1,7,8,8,149,
3,1,7,3,8,8,1,1,2,7,8,8,196,
3,1,7,3,8,8,2,1,2,7,8,8,196,
3,1,7,3,8,8,3,1,2,7,8,8,196,
3,1,7,3,8,8,4,1,2,7,8,8,196,
3,1,7,3,8,8,5,1,2,7,8,8,196,
3,1,7,3,8,8,6,1,2,7,8,8,196,
3,1,7,3,8,8,7,1,2,7,8,8,196,
3,1,7,3,8,8,8,1,2,7,8,8,196,
3,1,7,3,8,8,1,1,3,7,8,8,243,
3,1,7,3,8,8,2,1,3,7,8,8,243,
3,1,7,3,8,8,3,1,3,7,8,8,243,
3,1,7,3,8,8,4,1,3,7,8,8,243,
3,1,7,3,8,8,5,1,3,7,8,8,243,
3,1,7,3,8,8,6,1,3,7,8,8,243,
3,1,7,3,8,8,7,1,3,7,8,8,243,
3,1,7,3,8,8,8,1,3,7,8,8,243,
3,1,7,3,8,8,1,1,4,7,8,8,290,
3,1,7,3,8,8,2,1,4,7,8,8,290,
3,1,7,3,8,8,3,1,4,7,8,8,290,
3,1,7,3,8,8,4,1,4,7,8,8,290,
3,1,7,3,8,8,5,1,4,7,8,8,290,
3,1,7,3,8,8,6,1,4,7,8,8,290,
3,1,7,3,8,8,7,1,4,7,8,8,290,
3,1,7,3,8,8,8,1,4,7,8,8,290,
4,1,7,3,8,8,1,1,1,7,8,8,149,
4,1,7,3,8,8,2,1,1,7,8,8,149,
4,1,7,3,8,8,3,1,1,7,8,8,149,
4,1,7,3,8,8,4,1,1,7,8,8,149,
4,1,7,3,8,8,5,1,1,7,8,8,149,
4,1,7,3,8,8,6,1,1,7,8,8,149,
4,1,7,3,8,8,7,1,1,7,8,8,149,
4,1,7,3,8,8,8,1,1,7,8,8,149,
4,1,7,3,8,8,1,1,2,7,8,8,196,
4,1,7,3,8,8,2,1,2,7,8,8,196,
4,1,7,3,8,8,3,1,2,7,8,8,196,
4,1,7,3,8,8,4,1,2,7,8,8,196,
4,1,7,3,8,8,5,1,2,7,8,8,196,
4,1,7,3,8,8,6,1,2,7,8,8,196,
4,1,7,3,8,8,7,1,2,7,8,8,196,
4,1,7,3,8,8,8,1,2,7,8,8,196,
4,1,7,3,8,8,1,1,3,7,8,8,243,
4,1,7,3,8,8,2,1,3,7,8,8,243,
4,1,7,3,8,8,3,1,3,7,8,8,243,
4,1,7,3,8,8,4,1,3,7,8,8,243,
4,1,7,3,8,8,5,1,3,7,8,8,243,
4,1,7,3,8,8,6,1,3,7,8,8,243,
4,1,7,3,8,8,7,1,3,7,8,8,243,
4,1,7,3,8,8,8,1,3,7,8,8,243,
4,1,7,3,8,8,1,1,4,7,8,8,290,
4,1,7,3,8,8,2,1,4,7,8,8,290,
4,1,7,3,8,8,3,1,4,7,8,8,290,
4,1,7,3,8,8,4,1,4,7,8,8,290,
4,1,7,3,8,8,5,1,4,7,8,8,290,
4,1,7,3,8,8,6,1,4,7,8,8,290,
4,1,7,3,8,8,7,1,4,7,8,8,290,
4,1,7,3,8,8,8,1,4,7,8,8,290,
5,1,7,3,8,8,1,1,1,7,8,8,149,
5,1,7,3,8,8,2,1,1,7,8,8,149,
5,1,7,3,8,8,3,1,1,7,8,8,149,
5,1,7,3,8,8,4,1,1,7,8,8,149,
5,1,7,3,8,8,5,1,1,7,8,8,149,
5,1,7,3,8,8,6,1,1,7,8,8,149,
5,1,7,3,8,8,7,1,1,7,8,8,149,
5,1,7,3,8,8,8,1,1,7,8,8,149,
5,1,7,3,8,8,1,1,2,7,8,8,196,
5,1,7,3,8,8,2,1,2,7,8,8,196,
5,1,7,3,8,8,3,1,2,7,8,8,196,
5,1,7,3,8,8,4,1,2,7,8,8,196,
5,1,7,3,8,8,5,1,2,7,8,8,196,
5,1,7,3,8,8,6,1,2,7,8,8,196,
5,1,7,3,8,8,7,1,2,7,8,8,196,
5,1,7,3,8,8,8,1,2,7,8,8,196,
5,1,7,3,8,8,1,1,3,7,8,8,243,
5,1,7,3,8,8,2,1,3,7,8,8,243,
5,1,7,3,8,8,3,1,3,7,8,8,243,
5,1,7,3,8,8,4,1,3,7,8,8,243,
5,1,7,3,8,8,5,1,3,7,8,8,243,
5,1,7,3,8,8,6,1,3,7,8,8,243,
5,1,7,3,8,8,7,1,3,7,8,8,243,
5,1,7,3,8,8,8,1,3,7,8,8,243,
5,1,7,3,8,8,1,1,4,7,8,8,290,
5,1,7,3,8,8,2,1,4,7,8,8,290,
5,1,7,3,8,8,3,1,4,7,8,8,290,
5,1,7,3,8,8,4,1,4,7,8,8,290,
5,1,7,3,8,8,5,1,4,7,8,8,290,
5,1,7,3,8,8,6,1,4,7,8,8,290,
5,1,7,3,8,8,7,1,4,7,8,8,290,
5,1,7,3,8,8,8,1,4,7,8,8,290,
6,1,7,3,8,8,1,1,1,7,8,8,149,
6,1,7,3,8,8,2,1,1,7,8,8,149,
6,1,7,3,8,8,3,1,1,7,8,8,149,
6,1,7,3,8,8,4,1,1,7,8,8,149,
6,1,7,3,8,8,5,1,1,7,8,8,149,
6,1,7,3,8,8,6,1,1,7,8,8,149,
6,1,7,3,8,8,7,1,1,7,8,8,149,
6,1,7,3,8,8,8,1,1,7,8,8,149,
6,1,7,3,8,8,1,1,2,7,8,8,196,
6,1,7,3,8,8,2,1,2,7,8,8,196,
6,1,7,3,8,8,3,1,2,7,8,8,196,
6,1,7,3,8,8,4,1,2,7,8,8,196,
6,1,7,3,8,8,5,1,2,7,8,8,196,
6,1,7,3,8,8,6,1,2,7,8,8,196,
6,1,7,3,8,8,7,1,2,7,8,8,196,
6,1,7,3,8,8,8,1,2,7,8,8,196,
6,1,7,3,8,8,1,1,3,7,8,8,243,
6,1,7,3,8,8,2,1,3,7,8,8,243,
6,1,7,3,8,8,3,1,3,7,8,8,243,
6,1,7,3,8,8,4,1,3,7,8,8,243,
6,1,7,3,8,8,5,1,3,7,8,8,243,
6,1,7,3,8,8,6,1,3,7,8,8,243,
6,1,7,3,8,8,7,1,3,7,8,8,243,
6,1,7,3,8,8,8,1,3,7,8,8,243,
6,1,7,3,8,8,1,1,4,7,8,8,290,
6,1,7,3,8,8,2,1,4,7,8,8,290,
6,1,7,3,8,8,3,1,4,7,8,8,290,
6,1,7,3,8,8,4,1,4,7,8,8,290,
6,1,7,3,8,8,5,1,4,7,8,8,290,
6,1,7,3,8,8,6,1,4,7,8,8,290,
6,1,7,3,8,8,7,1,4,7,8,8,290,
6,1,7,3,8,8,8,1,4,7,8,8,290,
7,1,7,3,8,8,1,1,1,7,8,8,149,
7,1,7,3,8,8,2,1,1,7,8,8,149,
7,1,7,3,8,8,3,1,1,7,8,8,149,
7,1,7,3,8,8,4,1,1,7,8,8,149,
7,1,7,3,8,8,5,1,1,7,8,8,149,
7,1,7,3,8,8,6,1,1,7,8,8,149,
7,1,7,3,8,8,7,1,1,7,8,8,149,
7,1,7,3,8,8,8,1,1,7,8,8,149,
7,1,7,3,8,8,1,1,2,7,8,8,196,
7,1,7,3,8,8,2,1,2,7,8,8,196,
7,1,7,3,8,8,3,1,2,7,8,8,196,
7,1,7,3,8,8,4,1,2,7,8,8,196,
7,1,7,3,8,8,5,1,2,7,8,8,196,
7,1,7,3,8,8,6,1,2,7,8,8,196,
7,1,7,3,8,8,7,1,2,7,8,8,196,
7,1,7,3,8,8,8,1,2,7,8,8,196,
7,1,7,3,8,8,1,1,3,7,8,8,243,
7,1,7,3,8,8,2,1,3,7,8,8,243,
7,1,7,3,8,8,3,1,3,7,8,8,243,
7,1,7,3,8,8,4,1,3,7,8,8,243,
7,1,7,3,8,8,5,1,3,7,8,8,243,
7,1,7,3,8,8,6,1,3,7,8,8,243,
7,1,7,3,8,8,7,1,3,7,8,8,243,
7,1,7,3,8,8,8,1,3,7,8,8,243,
7,1,7,3,8,8,1,1,4,7,8,8,290,
7,1,7,3,8,8,2,1,4,7,8,8,290,
7,1,7,3,8,8,3,1,4,7,8,8,290,
7,1,7,3,8,8,4,1,4,7,8,8,290,
7,1,7,3,8,8,5,1,4,7,8,8,290,
7,1,7,3,8,8,6,1,4,7,8,8,290,
7,1,7,3,8,8,7,1,4,7,8,8,290,
7,1,7,3,8,8,8,1,4,7,8,8,290,
8,1,7,3,8,8,1,1,1,7,8,8,149,
8,1,7,3,8,8,2,1,1,7,8,8,149,
8,1,7,3,8,8,3,1,1,7,8,8,149,
8,1,7,3,8,8,4,1,1,7,8,8,149,
8,1,7,3,8,8,5,1,1,7,8,8,149,
8,1,7,3,8,8,6,1,1,7,8,8,149,
8,1,7,3,8,8,7,1,1,7,8,8,149,
8,1,7,3,8,8,8,1,1,7,8,8,149,
8,1,7,3,8,8,1,1,2,7,8,8,196,
8,1,7,3,8,8,2,1,2,7,8,8,196,
8,1,7,3,8,8,3,1,2,7,8,8,196,
8,1,7,3,8,8,4,1,2,7,8,8,196,
8,1,7,3,8,8,5,1,2,7,8,8,196,
8,1,7,3,8,8,6,1,2,7,8,8,196,
8,1,7,3,8,8,7,1,2,7,8,8,196,
8,1,7,3,8,8,8,1,2,7,8,8,196,
8,1,7,3,8,8,1,1,3,7,8,8,243,
8,1,7,3,8,8,2,1,3,7,8,8,243,
8,1,7,3,8,8,3,1,3,7,8,8,243,
8,1,7,3,8,8,4,1,3,7,8,8,243,
8,1,7,3,8,8,5,1,3,7,8,8,243,
8,1,7,3,8,8,6,1,3,7,8,8,243,
8,1,7,3,8,8,7,1,3,7,8,8,243,
8,1,7,3,8,8,8,1,3,7,8,8,243,
8,1,7,3,8,8,1,1,4,7,8,8,290,
8,1,7,3,8,8,2,1,4,7,8,8,290,
8,1,7,3,8,8,3,1,4,7,8,8,290,
8,1,7,3,8,8,4,1,4,7,8,8,290,
8,1,7,3,8,8,5,1,4,7,8,8,290,
8,1,7,3,8,8,6,1,4,7,8,8,290,
8,1,7,3,8,8,7,1,4,7,8,8,290,
8,1,7,3,8,8,8,1,4,7,8,8,290,
1,1,7,4,8,8,1,1,1,7,8,8,183,
1,1,7,4,8,8,2,1,1,7,8,8,183,
1,1,7,4,8,8,3,1,1,7,8,8,183,
